samplename	publiid
Kunes_a69	529
Kunes_a7	528
Kunes_a70	529
Kunes_a71	529
Kunes_a72	529
Kunes_a73	529
Kunes_a74	529
Kunes_a75	529
Kunes_a76	529
Kunes_a77	529
Kunes_a78	529
Kunes_a79	529
Kunes_a8	528
Kunes_a80	529
Kunes_a81	528
Kunes_a82	528
Kunes_a83	528
Kunes_a84	529
Kunes_a85	529
Kunes_a86	529
Kunes_a87	528
Kunes_a88	529
Kunes_a89	528
Kunes_a9	528
Kunes_a90	528
Kunes_a91	529
Kunes_a92	528
Kunes_a93	528
Kunes_a94	528
Kunes_a95	528
Kunes_a96	529
Kunes_a97	528
Kunes_a98	528
Kunes_a99	528
Lapteva_a1	530
Lapteva_a10	530
Lapteva_a100	530
Lapteva_a101	530
Lapteva_a102	531
Lapteva_a103	531
Lapteva_a104	531
Lapteva_a105	531
Lapteva_a106	531
Lapteva_a107	531
Lapteva_a108	531
Lapteva_a109	531
Lapteva_a11	530
Lapteva_a110	531
Lapteva_a111	531
Lapteva_a112	531
Lapteva_a113	531
Lapteva_a114	531
Lapteva_a115	531
Lapteva_a116	531
Lapteva_a117	531
Lapteva_a118	531
Lapteva_a119	531
Lapteva_a12	530
Lapteva_a120	531
Lapteva_a121	531
Lapteva_a122	531
Lapteva_a123	531
Lapteva_a124	531
Lapteva_a125	531
Lapteva_a126	531
Lapteva_a127	531
Lapteva_a128	531
Lapteva_a129	531
Lapteva_a13	530
Lapteva_a14	530
Lapteva_a15	530
Lapteva_a16	530
Lapteva_a17	530
Lapteva_a18	530
Lapteva_a19	530
Lapteva_a2	530
Lapteva_a20	530
Lapteva_a21	530
Lapteva_a22	530
Lapteva_a23	530
Lapteva_a24	530
Lapteva_a25	530
Lapteva_a26	530
Lapteva_a27	530
Lapteva_a28	530
Lapteva_a29	530
Lapteva_a3	530
Lapteva_a30	530
Lapteva_a31	530
Lapteva_a32	530
Lapteva_a33	530
Lapteva_a34	530
Lapteva_a35	530
Lapteva_a36	530
Lapteva_a37	530
Lapteva_a38	530
Lapteva_a39	530
Lapteva_a4	530
Lapteva_a40	530
Lapteva_a41	530
Lapteva_a42	530
Lapteva_a43	530
Lapteva_a44	530
Lapteva_a45	530
Lapteva_a46	530
Lapteva_a47	530
Lapteva_a48	530
Lapteva_a49	530
Lapteva_a5	530
Lapteva_a50	530
Lapteva_a51	530
Lapteva_a52	530
Lapteva_a53	530
Lapteva_a54	530
Lapteva_a55	530
Lapteva_a56	530
Lapteva_a57	530
Lapteva_a58	530
Lapteva_a59	530
Lapteva_a6	530
Lapteva_a60	530
Lapteva_a61	530
Lapteva_a62	530
Lapteva_a63	530
Lapteva_a64	530
Lapteva_a65	530
Lapteva_a66	530
Lapteva_a67	530
Lapteva_a68	530
Lapteva_a69	530
Lapteva_a7	530
Lapteva_a70	530
Lapteva_a71	530
Lapteva_a72	530
Lapteva_a73	530
Lapteva_a74	530
Lapteva_a75	530
Lapteva_a76	530
Lapteva_a77	530
Lapteva_a78	530
Lapteva_a79	530
Lapteva_a8	530
Lapteva_a80	530
Lapteva_a81	530
Lapteva_a82	530
Lapteva_a83	530
Lapteva_a84	530
Lapteva_a85	530
Lapteva_a86	530
Lapteva_a87	530
Lapteva_a88	530
Lapteva_a89	530
Lapteva_a9	530
Lapteva_a90	530
Lapteva_a91	530
Lapteva_a92	530
Lapteva_a93	530
Lapteva_a94	530
Lapteva_a95	530
Lapteva_a96	530
Lapteva_a97	530
Lapteva_a98	530
Lapteva_a99	530
Lapteva_b1	532
Lapteva_b10	532
Lapteva_b100	533
Lapteva_b101	533
Lapteva_b102	534
Lapteva_b103	533
Lapteva_b104	535
Lapteva_b105	536
Lapteva_b106	532
Lapteva_b107	537
Lapteva_b108	538
Lapteva_b109	538
Lapteva_b11	532
Lapteva_b110	538
Lapteva_b12	532
Lapteva_b13	532
Lapteva_b14	532
Lapteva_b15	532
Lapteva_b16	533
Lapteva_b17	533
Lapteva_b18	533
Lapteva_b19	533
Lapteva_b2	532
Lapteva_b20	533
Lapteva_b21	533
Lapteva_b22	533
Lapteva_b23	533
Lapteva_b24	533
Lapteva_b25	533
Lapteva_b26	533
Lapteva_b27	533
Lapteva_b28	533
Lapteva_b29	533
Lapteva_b3	532
Lapteva_b30	533
Lapteva_b31	533
Lapteva_b32	533
Lapteva_b33	533
Lapteva_b34	533
Lapteva_b35	532
Lapteva_b36	539
Lapteva_b37	539
Lapteva_b38	539
Lapteva_b39	540
Lapteva_b4	532
Lapteva_b40	540
Lapteva_b41	540
Lapteva_b42	540
Lapteva_b43	540
Lapteva_b44	540
Lapteva_b45	540
Lapteva_b46	540
Lapteva_b47	535
Lapteva_b48	533
Lapteva_b49	533
Lapteva_b5	532
Lapteva_b50	533
Lapteva_b51	541
Lapteva_b52	541
Lapteva_b53	541
Lapteva_b54	541
Lapteva_b55	537
Lapteva_b56	537
Lapteva_b57	537
Lapteva_b58	537
Lapteva_b59	537
Lapteva_b6	532
Lapteva_b60	537
Lapteva_b61	537
Lapteva_b62	537
Lapteva_b63	537
Lapteva_b64	537
Lapteva_b65	537
Lapteva_b66	537
Lapteva_b67	540
Lapteva_b68	537
Lapteva_b69	540
Lapteva_b7	532
Lapteva_b70	540
Lapteva_b71	540
Lapteva_b72	540
Lapteva_b73	540
Lapteva_b74	540
Lapteva_b75	540
Lapteva_b76	540
Lapteva_b77	540
Lapteva_b78	540
Lapteva_b79	540
Lapteva_b8	532
Lapteva_b80	541
Lapteva_b81	541
Lapteva_b82	541
Lapteva_b83	541
Lapteva_b84	541
Lapteva_b85	539
Lapteva_b86	532
Lapteva_b87	541
Lapteva_b88	541
Lapteva_b89	541
Lapteva_b9	532
Lapteva_b90	541
Lapteva_b91	541
Lapteva_b92	541
Lapteva_b93	542
Lapteva_b94	541
Lapteva_b95	541
Lapteva_b96	543
Lapteva_b97	533
Lapteva_b98	533
Lapteva_b99	533
Lazarova_a1	544
Lazarova_a10	544
Lazarova_a11	544
Lazarova_a12	544
Lazarova_a13	544
Lazarova_a14	544
Lazarova_a15	544
Lazarova_a16	544
Lazarova_a2	544
Lazarova_a3	544
Lazarova_a4	544
Lazarova_a5	544
Lazarova_a6	544
Lazarova_a7	544
Lazarova_a8	544
Lazarova_a9	544
Leipe_a1	545
Leipe_a10	545
Leipe_a11	545
Leipe_a12	545
Leipe_a13	545
Leipe_a14	545
Leipe_a15	545
Leipe_a16	545
Leipe_a2	545
Leipe_a3	545
Leipe_a4	545
Leipe_a5	545
Leipe_a6	545
Leipe_a7	545
Leipe_a8	545
Leipe_a9	545
Leipe_b1	546
Leipe_b10	546
Leipe_b11	546
Leipe_b12	546
Leipe_b2	546
Leipe_b3	546
Leipe_b4	546
Leipe_b5	546
Leipe_b6	546
Leipe_b7	546
Leipe_b8	546
Leipe_b9	546
Leroy_a1	547
Leroy_a2	548
Leroy_a3	548
Leroy_a4	548
Leroy_a5	548
Leroy_c1	549
Leroy_c2	549
Leroy_c3	549
Leroy_c4	549
Leroy_c5	549
Leroy_c6	549
Leroy_c7	549
Leroy_d1	550
Leroy_d10	550
Leroy_d11	550
Leroy_d12	550
Leroy_d13	550
Leroy_d14	550
Leroy_d15	550
Leroy_d16	550
Leroy_d17	550
Leroy_d18	550
Leroy_d19	550
Leroy_d2	550
Leroy_d20	550
Leroy_d21	550
Leroy_d22	550
Leroy_d23	550
Leroy_d24	550
Leroy_d25	550
Leroy_d26	550
Leroy_d27	550
Leroy_d28	550
Leroy_d29	550
Leroy_d3	550
Leroy_d30	550
Leroy_d31	550
Leroy_d32	550
Leroy_d33	550
Leroy_d34	550
Leroy_d35	550
Leroy_d36	550
Leroy_d37	550
Leroy_d38	550
Leroy_d4	550
Leroy_d5	550
Leroy_d6	550
Leroy_d7	550
Leroy_d8	550
Leroy_d9	550
Leroy_e1	551
Leroy_e2	551
Leroy_e3	551
Leroy_e4	551
Leroy_e5	551
Leroy_e6	551
Leroy_e7	551
Leroy_e8	551
Leroy_f1	552
Leroy_i1	553
Leroy_i10	553
Leroy_i11	553
Leroy_i12	553
Leroy_i13	553
Leroy_i2	553
Leroy_i3	553
Leroy_i4	553
Leroy_i5	553
Leroy_i6	553
Leroy_i7	553
Leroy_i8	553
Leroy_i9	553
Leroy_j1	554
Leroy_j10	554
Leroy_j11	554
Leroy_j12	554
Leroy_j13	554
Leroy_j2	554
Leroy_j3	554
Leroy_j4	554
Leroy_j5	554
Leroy_j6	554
Leroy_j7	554
Leroy_j8	554
Leroy_j9	554
Lopatina_a1	555
Lopatina_a10	555
Lopatina_a11	555
Lopatina_a12	555
Lopatina_a13	555
Lopatina_a14	555
Lopatina_a15	555
Lopatina_a16	555
Lopatina_a17	555
Lopatina_a18	555
Lopatina_a2	555
Lopatina_a3	555
Lopatina_a4	555
Lopatina_a5	555
Lopatina_a6	555
Lopatina_a7	555
Lopatina_a8	555
Lopatina_a9	555
Lopez_b1	556
Lopez_b10	556
Lopez_b11	556
Lopez_b12	556
Lopez_b13	556
Lopez_b14	556
Lopez_b15	556
Lopez_b16	556
Lopez_b17	556
Lopez_b18	556
Lopez_b19	556
Lopez_b2	556
Lopez_b20	556
Lopez_b21	556
Lopez_b22	556
Lopez_b23	556
Lopez_b24	556
Lopez_b3	556
Lopez_b4	556
Lopez_b5	556
Lopez_b6	556
Lopez_b7	556
Lopez_b8	556
Lopez_b9	556
Matthias_b1	557
Matthias_b1	875
Matthias_b10	557
Matthias_b10	875
Matthias_b11	557
Matthias_b11	875
Matthias_b12	557
Matthias_b12	875
Matthias_b13	557
Matthias_b13	875
Matthias_b14	557
Matthias_b14	875
Matthias_b15	557
Matthias_b15	875
Matthias_b16	557
Matthias_b16	875
Matthias_b17	557
Matthias_b17	875
Matthias_b18	557
Matthias_b18	875
Matthias_b19	557
Matthias_b19	875
Matthias_b2	557
Matthias_b2	875
Matthias_b20	557
Matthias_b20	875
Matthias_b21	557
Matthias_b21	875
Matthias_b22	557
Matthias_b22	875
Matthias_b23	557
Matthias_b23	875
Matthias_b24	557
Matthias_b24	875
Matthias_b25	557
Matthias_b25	875
Matthias_b26	557
Matthias_b26	875
Matthias_b27	557
Matthias_b27	875
Matthias_b28	557
Matthias_b28	875
Matthias_b29	557
Matthias_b29	875
Matthias_b3	557
Matthias_b3	875
Matthias_b30	557
Matthias_b30	875
Matthias_b31	557
Matthias_b31	875
Matthias_b32	557
Matthias_b32	875
Matthias_b33	557
Matthias_b33	875
Matthias_b34	557
Matthias_b34	875
Matthias_b35	557
Matthias_b35	875
Matthias_b36	557
Matthias_b36	875
Matthias_b37	557
Matthias_b37	875
Matthias_b38	557
Matthias_b38	875
Matthias_b39	557
Matthias_b39	875
Matthias_b4	557
Matthias_b4	875
Matthias_b40	557
Matthias_b40	875
Matthias_b41	557
Matthias_b41	875
Matthias_b42	557
Matthias_b42	875
Matthias_b43	557
Matthias_b43	875
Matthias_b44	557
Matthias_b44	875
Matthias_b45	557
Matthias_b45	875
Matthias_b46	557
Matthias_b46	875
Matthias_b47	557
Matthias_b47	875
Matthias_b48	557
Matthias_b48	875
Matthias_b49	557
Matthias_b49	875
Matthias_b5	557
Matthias_b5	875
Matthias_b50	557
Matthias_b50	875
Matthias_b6	557
Matthias_b6	875
Matthias_b7	557
Matthias_b7	875
Matthias_b8	557
Matthias_b8	875
Matthias_b9	557
Matthias_b9	875
Mazier_a1	558
Mazier_a10	558
Mazier_a11	558
Mazier_a12	558
Mazier_a13	558
Mazier_a14	558
Mazier_a15	558
Mazier_a16	558
Mazier_a17	558
Mazier_a18	558
Mazier_a19	558
Mazier_a2	558
Mazier_a20	558
Mazier_a3	558
Mazier_a4	558
Mazier_a5	558
Mazier_a6	558
Mazier_a7	558
Mazier_a8	558
Mazier_a9	558
Meltsov_a1	559
Meltsov_a1	876
Meltsov_a2	559
Meltsov_a2	876
Meltsov_a3	559
Meltsov_a3	876
Meltsov_a4	559
Meltsov_a4	876
Meltsov_a5	559
Meltsov_a5	876
Meltsov_a6	559
Meltsov_a6	876
Meltsov_a7	559
Meltsov_a7	876
Meltsov_a8	559
Meltsov_a8	876
Meltsov_a9	559
Meltsov_a9	876
Mercuri_a1	560
Mercuri_a1	877
Mercuri_a1	907
Mercuri_a1	918
Mercuri_b1	560
Mercuri_b1	878
Mercuri_b1	908
Mercuri_c1	560
Mercuri_c1	878
Mercuri_d1	561
Mercuri_d2	561
Mercuri_d3	561
Mercuri_d4	561
Mercuri_d5	561
Mercuri_f1	562
Mercuri_g1	563
Mercuri_i1	47
Mercuri_i10	47
Mercuri_i11	47
Mercuri_i12	564
Mercuri_i12	879
Mercuri_i13	564
Mercuri_i13	879
Mercuri_i14	565
Mercuri_i15	565
Mercuri_i16	565
Mercuri_i17	565
Mercuri_i18	565
Mercuri_i19	565
Mercuri_i2	566
Mercuri_i20	565
Mercuri_i21	565
Mercuri_i3	47
Mercuri_i4	47
Mercuri_i5	47
Mercuri_i6	47
Mercuri_i7	567
Mercuri_i8	567
Mercuri_i9	47
Mikishin-Gvozdeva_a1	568
Mikishin-Gvozdeva_a10	568
Mikishin-Gvozdeva_a100	568
Mikishin-Gvozdeva_a101	568
Mikishin-Gvozdeva_a102	568
Mikishin-Gvozdeva_a103	568
Mikishin-Gvozdeva_a104	568
Mikishin-Gvozdeva_a105	568
Mikishin-Gvozdeva_a106	568
Mikishin-Gvozdeva_a107	568
Mikishin-Gvozdeva_a108	568
Mikishin-Gvozdeva_a109	568
Mikishin-Gvozdeva_a11	568
Mikishin-Gvozdeva_a110	568
Mikishin-Gvozdeva_a111	568
Mikishin-Gvozdeva_a112	568
Mikishin-Gvozdeva_a113	568
Mikishin-Gvozdeva_a114	568
Mikishin-Gvozdeva_a115	568
Mikishin-Gvozdeva_a116	568
Mikishin-Gvozdeva_a117	568
Mikishin-Gvozdeva_a118	568
Mikishin-Gvozdeva_a119	568
Mikishin-Gvozdeva_a12	568
Mikishin-Gvozdeva_a120	568
Mikishin-Gvozdeva_a121	568
Mikishin-Gvozdeva_a122	568
Mikishin-Gvozdeva_a123	568
Mikishin-Gvozdeva_a124	568
Mikishin-Gvozdeva_a125	568
Mikishin-Gvozdeva_a126	568
Mikishin-Gvozdeva_a127	568
Mikishin-Gvozdeva_a128	568
Mikishin-Gvozdeva_a129	568
Mikishin-Gvozdeva_a13	568
Mikishin-Gvozdeva_a130	568
Mikishin-Gvozdeva_a131	568
Mikishin-Gvozdeva_a132	568
Mikishin-Gvozdeva_a133	568
Mikishin-Gvozdeva_a134	568
Mikishin-Gvozdeva_a135	568
Mikishin-Gvozdeva_a136	568
Mikishin-Gvozdeva_a137	568
Mikishin-Gvozdeva_a138	568
Mikishin-Gvozdeva_a139	568
Mikishin-Gvozdeva_a14	568
Mikishin-Gvozdeva_a140	568
Mikishin-Gvozdeva_a141	568
Mikishin-Gvozdeva_a142	568
Mikishin-Gvozdeva_a143	568
Mikishin-Gvozdeva_a144	568
Mikishin-Gvozdeva_a145	568
Mikishin-Gvozdeva_a146	568
Mikishin-Gvozdeva_a147	568
Mikishin-Gvozdeva_a148	568
Mikishin-Gvozdeva_a149	568
Mikishin-Gvozdeva_a15	568
Mikishin-Gvozdeva_a150	568
Mikishin-Gvozdeva_a151	568
Mikishin-Gvozdeva_a152	568
Mikishin-Gvozdeva_a153	568
Mikishin-Gvozdeva_a154	568
Mikishin-Gvozdeva_a155	568
Mikishin-Gvozdeva_a156	568
Mikishin-Gvozdeva_a157	568
Mikishin-Gvozdeva_a158	568
Mikishin-Gvozdeva_a159	568
Mikishin-Gvozdeva_a16	568
Mikishin-Gvozdeva_a160	568
Mikishin-Gvozdeva_a161	568
Mikishin-Gvozdeva_a162	568
Mikishin-Gvozdeva_a163	568
Mikishin-Gvozdeva_a164	568
Mikishin-Gvozdeva_a165	568
Mikishin-Gvozdeva_a166	568
Mikishin-Gvozdeva_a167	568
Mikishin-Gvozdeva_a168	568
Mikishin-Gvozdeva_a169	568
Mikishin-Gvozdeva_a17	568
Mikishin-Gvozdeva_a170	568
Mikishin-Gvozdeva_a171	568
Mikishin-Gvozdeva_a172	568
Mikishin-Gvozdeva_a173	568
Mikishin-Gvozdeva_a174	568
Mikishin-Gvozdeva_a175	568
Mikishin-Gvozdeva_a176	568
Mikishin-Gvozdeva_a177	568
Mikishin-Gvozdeva_a178	568
Mikishin-Gvozdeva_a179	568
Mikishin-Gvozdeva_a18	568
Mikishin-Gvozdeva_a180	568
Mikishin-Gvozdeva_a181	568
Mikishin-Gvozdeva_a182	568
Mikishin-Gvozdeva_a183	568
Mikishin-Gvozdeva_a184	568
Mikishin-Gvozdeva_a185	568
Mikishin-Gvozdeva_a186	568
Mikishin-Gvozdeva_a187	568
Mikishin-Gvozdeva_a188	568
Mikishin-Gvozdeva_a189	568
Mikishin-Gvozdeva_a19	568
Mikishin-Gvozdeva_a190	568
Mikishin-Gvozdeva_a191	568
Mikishin-Gvozdeva_a192	568
Mikishin-Gvozdeva_a193	568
Mikishin-Gvozdeva_a194	568
Mikishin-Gvozdeva_a195	568
Mikishin-Gvozdeva_a196	568
Mikishin-Gvozdeva_a197	568
Mikishin-Gvozdeva_a198	568
Mikishin-Gvozdeva_a199	568
Mikishin-Gvozdeva_a2	568
Mikishin-Gvozdeva_a20	568
Mikishin-Gvozdeva_a200	568
Mikishin-Gvozdeva_a201	568
Mikishin-Gvozdeva_a202	568
Mikishin-Gvozdeva_a203	568
Mikishin-Gvozdeva_a204	568
Mikishin-Gvozdeva_a205	568
Mikishin-Gvozdeva_a206	568
Mikishin-Gvozdeva_a207	568
Mikishin-Gvozdeva_a208	568
Mikishin-Gvozdeva_a209	568
Mikishin-Gvozdeva_a21	568
Mikishin-Gvozdeva_a210	568
Mikishin-Gvozdeva_a211	568
Mikishin-Gvozdeva_a212	568
Mikishin-Gvozdeva_a213	568
Mikishin-Gvozdeva_a214	568
Mikishin-Gvozdeva_a215	568
Mikishin-Gvozdeva_a216	568
Mikishin-Gvozdeva_a217	568
Mikishin-Gvozdeva_a218	568
Mikishin-Gvozdeva_a219	568
Mikishin-Gvozdeva_a22	568
Mikishin-Gvozdeva_a220	568
Mikishin-Gvozdeva_a221	568
Mikishin-Gvozdeva_a222	568
Mikishin-Gvozdeva_a223	568
Mikishin-Gvozdeva_a224	568
Mikishin-Gvozdeva_a225	568
Mikishin-Gvozdeva_a226	568
Mikishin-Gvozdeva_a227	568
Mikishin-Gvozdeva_a228	568
Mikishin-Gvozdeva_a229	568
Mikishin-Gvozdeva_a23	568
Mikishin-Gvozdeva_a230	568
Mikishin-Gvozdeva_a231	568
Mikishin-Gvozdeva_a232	568
Mikishin-Gvozdeva_a233	568
Mikishin-Gvozdeva_a24	568
Mikishin-Gvozdeva_a25	568
Mikishin-Gvozdeva_a26	568
Mikishin-Gvozdeva_a27	568
Mikishin-Gvozdeva_a28	568
Mikishin-Gvozdeva_a29	568
Mikishin-Gvozdeva_a3	568
Mikishin-Gvozdeva_a30	568
Mikishin-Gvozdeva_a31	568
Mikishin-Gvozdeva_a32	568
Mikishin-Gvozdeva_a33	568
Mikishin-Gvozdeva_a34	568
Mikishin-Gvozdeva_a35	568
Mikishin-Gvozdeva_a36	568
Mikishin-Gvozdeva_a37	568
Mikishin-Gvozdeva_a38	568
Mikishin-Gvozdeva_a39	568
Mikishin-Gvozdeva_a4	568
Mikishin-Gvozdeva_a40	568
Mikishin-Gvozdeva_a41	568
Mikishin-Gvozdeva_a42	568
Mikishin-Gvozdeva_a43	568
Mikishin-Gvozdeva_a44	568
Mikishin-Gvozdeva_a45	568
Mikishin-Gvozdeva_a46	568
Mikishin-Gvozdeva_a47	568
Mikishin-Gvozdeva_a48	568
Mikishin-Gvozdeva_a49	568
Mikishin-Gvozdeva_a5	568
Mikishin-Gvozdeva_a50	568
Mikishin-Gvozdeva_a51	568
Mikishin-Gvozdeva_a52	568
Mikishin-Gvozdeva_a53	568
Mikishin-Gvozdeva_a54	568
Mikishin-Gvozdeva_a55	568
Mikishin-Gvozdeva_a56	568
Mikishin-Gvozdeva_a57	568
Mikishin-Gvozdeva_a58	568
Mikishin-Gvozdeva_a59	568
Mikishin-Gvozdeva_a6	568
Mikishin-Gvozdeva_a60	568
Mikishin-Gvozdeva_a61	568
Mikishin-Gvozdeva_a62	568
Mikishin-Gvozdeva_a63	568
Mikishin-Gvozdeva_a64	568
Mikishin-Gvozdeva_a65	568
Mikishin-Gvozdeva_a66	568
Mikishin-Gvozdeva_a67	568
Mikishin-Gvozdeva_a68	568
Mikishin-Gvozdeva_a69	568
Mikishin-Gvozdeva_a7	568
Mikishin-Gvozdeva_a70	568
Mikishin-Gvozdeva_a71	568
Mikishin-Gvozdeva_a72	568
Mikishin-Gvozdeva_a73	568
Mikishin-Gvozdeva_a74	568
Mikishin-Gvozdeva_a75	568
Mikishin-Gvozdeva_a76	568
Mikishin-Gvozdeva_a77	568
Mikishin-Gvozdeva_a78	568
Mikishin-Gvozdeva_a79	568
Mikishin-Gvozdeva_a8	568
Mikishin-Gvozdeva_a80	568
Mikishin-Gvozdeva_a81	568
Mikishin-Gvozdeva_a82	568
Mikishin-Gvozdeva_a83	568
Mikishin-Gvozdeva_a84	568
Mikishin-Gvozdeva_a85	568
Mikishin-Gvozdeva_a86	568
Mikishin-Gvozdeva_a87	568
Mikishin-Gvozdeva_a88	568
Mikishin-Gvozdeva_a89	568
Mikishin-Gvozdeva_a9	568
Mikishin-Gvozdeva_a90	568
Mikishin-Gvozdeva_a91	568
Mikishin-Gvozdeva_a92	568
Mikishin-Gvozdeva_a93	568
Mikishin-Gvozdeva_a94	568
Mikishin-Gvozdeva_a95	568
Mikishin-Gvozdeva_a96	568
Mikishin-Gvozdeva_a97	568
Mikishin-Gvozdeva_a98	568
Mikishin-Gvozdeva_a99	568
Mikishin-Gvozdeva_b1	569
Mikishin-Gvozdeva_b10	570
Mikishin-Gvozdeva_b11	571
Mikishin-Gvozdeva_b12	571
Mikishin-Gvozdeva_b13	571
Mikishin-Gvozdeva_b14	571
Mikishin-Gvozdeva_b15	571
Mikishin-Gvozdeva_b16	571
Mikishin-Gvozdeva_b17	571
Mikishin-Gvozdeva_b18	571
Mikishin-Gvozdeva_b19	571
Mikishin-Gvozdeva_b2	569
Mikishin-Gvozdeva_b20	571
Mikishin-Gvozdeva_b21	571
Mikishin-Gvozdeva_b22	571
Mikishin-Gvozdeva_b23	571
Mikishin-Gvozdeva_b24	571
Mikishin-Gvozdeva_b25	571
Mikishin-Gvozdeva_b26	571
Mikishin-Gvozdeva_b27	571
Mikishin-Gvozdeva_b28	571
Mikishin-Gvozdeva_b29	571
Mikishin-Gvozdeva_b3	569
Mikishin-Gvozdeva_b30	571
Mikishin-Gvozdeva_b31	571
Mikishin-Gvozdeva_b32	571
Mikishin-Gvozdeva_b33	571
Mikishin-Gvozdeva_b34	571
Mikishin-Gvozdeva_b35	571
Mikishin-Gvozdeva_b36	571
Mikishin-Gvozdeva_b37	571
Mikishin-Gvozdeva_b38	571
Mikishin-Gvozdeva_b39	571
Mikishin-Gvozdeva_b4	569
Mikishin-Gvozdeva_b40	571
Mikishin-Gvozdeva_b41	47
Mikishin-Gvozdeva_b42	572
Mikishin-Gvozdeva_b43	572
Mikishin-Gvozdeva_b44	572
Mikishin-Gvozdeva_b45	572
Mikishin-Gvozdeva_b46	572
Mikishin-Gvozdeva_b47	572
Mikishin-Gvozdeva_b48	572
Mikishin-Gvozdeva_b49	572
Mikishin-Gvozdeva_b5	569
Mikishin-Gvozdeva_b50	572
Mikishin-Gvozdeva_b51	572
Mikishin-Gvozdeva_b52	572
Mikishin-Gvozdeva_b53	572
Mikishin-Gvozdeva_b54	572
Mikishin-Gvozdeva_b55	572
Mikishin-Gvozdeva_b56	572
Mikishin-Gvozdeva_b57	572
Mikishin-Gvozdeva_b58	572
Mikishin-Gvozdeva_b59	572
Mikishin-Gvozdeva_b6	570
Mikishin-Gvozdeva_b60	572
Mikishin-Gvozdeva_b61	572
Mikishin-Gvozdeva_b62	572
Mikishin-Gvozdeva_b63	572
Mikishin-Gvozdeva_b64	572
Mikishin-Gvozdeva_b65	572
Mikishin-Gvozdeva_b66	572
Mikishin-Gvozdeva_b67	572
Mikishin-Gvozdeva_b68	572
Mikishin-Gvozdeva_b69	572
Mikishin-Gvozdeva_b7	570
Mikishin-Gvozdeva_b70	572
Mikishin-Gvozdeva_b71	572
Mikishin-Gvozdeva_b72	572
Mikishin-Gvozdeva_b73	572
Mikishin-Gvozdeva_b74	572
Mikishin-Gvozdeva_b75	572
Mikishin-Gvozdeva_b76	572
Mikishin-Gvozdeva_b77	572
Mikishin-Gvozdeva_b78	572
Mikishin-Gvozdeva_b79	572
Mikishin-Gvozdeva_b8	570
Mikishin-Gvozdeva_b80	572
Mikishin-Gvozdeva_b81	572
Mikishin-Gvozdeva_b82	572
Mikishin-Gvozdeva_b83	572
Mikishin-Gvozdeva_b84	572
Mikishin-Gvozdeva_b85	572
Mikishin-Gvozdeva_b86	572
Mikishin-Gvozdeva_b87	572
Mikishin-Gvozdeva_b88	572
Mikishin-Gvozdeva_b89	572
Mikishin-Gvozdeva_b9	570
Mikishin-Gvozdeva_b90	572
Mikishin-Gvozdeva_b91	572
Mikishin-Gvozdeva_b92	572
Mikishin-Gvozdeva_b93	572
Mikishin-Gvozdeva_b94	572
Milecka_a1	573
Miras_a1	574
Miras_a10	574
Miras_a11	574
Miras_a12	574
Miras_a13	574
Miras_a2	574
Miras_a3	574
Miras_a4	574
Miras_a5	574
Miras_a6	574
Miras_a7	574
Miras_a8	574
Miras_a9	574
Miras_b1	574
Miras_b2	574
Miras_b3	574
Miras_b4	574
Miras_b5	574
Miras_b6	574
Miras_b7	574
Miras_c1	574
Miras_c10	574
Miras_c11	574
Miras_c12	574
Miras_c13	574
Miras_c14	574
Miras_c2	574
Miras_c3	574
Miras_c4	574
Miras_c5	574
Miras_c6	574
Miras_c7	574
Miras_c8	574
Miras_c9	574
Miras_d1	574
Miras_d10	574
Miras_d11	574
Miras_d12	574
Miras_d13	574
Miras_d2	574
Miras_d3	574
Miras_d4	574
Miras_d5	574
Miras_d6	574
Miras_d7	574
Miras_d8	574
Miras_d9	574
Miras_e1	574
Miras_e2	574
Miras_e3	574
Miras_e4	574
Miras_e5	574
Miras_f1	574
Miras_f2	574
Miras_f3	574
Miras_f4	574
Miras_f5	574
Miras_f6	574
Miras_f7	574
Miras_g1	574
Miras_g10	574
Miras_g11	574
Miras_g12	574
Miras_g13	574
Miras_g14	574
Miras_g2	574
Miras_g3	574
Miras_g4	574
Miras_g5	574
Miras_g6	574
Miras_g7	574
Miras_g8	574
Miras_g9	574
Miras_h1	574
Miras_h2	574
Miras_h3	574
Miras_h4	574
Miras_h5	574
Miras_h6	574
Miras_i1	574
Miras_i2	574
Miras_i3	574
Miras_i4	574
Miras_j1	574
Miras_j2	574
Miras_j3	574
Miras_j4	574
Miras_j5	574
Miras_j6	574
Miras_j7	574
Miras_j8	574
Mitchell_a1	212
Mitchell_a10	212
Mitchell_a11	212
Mitchell_a12	212
Mitchell_a13	212
Mitchell_a14	212
Mitchell_a15	212
Mitchell_a16	212
Mitchell_a17	212
Mitchell_a18	212
Mitchell_a19	212
Mitchell_a2	212
Mitchell_a20	212
Mitchell_a21	212
Mitchell_a22	212
Mitchell_a23	212
Mitchell_a24	212
Mitchell_a25	212
Mitchell_a26	212
Mitchell_a27	212
Mitchell_a28	212
Mitchell_a29	212
Mitchell_a3	212
Mitchell_a30	212
Mitchell_a4	212
Mitchell_a5	212
Mitchell_a6	212
Mitchell_a7	212
Mitchell_a8	212
Mitchell_a9	212
Montanari_a1	575
Montanari_a10	575
Montanari_a11	575
Montanari_a12	575
Montanari_a2	575
Montanari_a3	575
Montanari_a4	575
Montanari_a5	575
