samplename	var_	count
EPDcoretop_E1510	36	1
EPDcoretop_E1510	13	1
EPDcoretop_E1510	656	1
EPDcoretop_E1510	40	1
EPDcoretop_E1510	15	3
EPDcoretop_E1510	16	3
EPDcoretop_E1510	1156	1
EPDcoretop_E1510	1150	1
EPDcoretop_E1510	17	1
EPDcoretop_E1510	659	1
EPDcoretop_E1510	64	1
EPDcoretop_E1510	19	1
EPDcoretop_E1510	93	1
EPDcoretop_E1510	436	11
EPDcoretop_E1510	491	12
EPDcoretop_E1510	260	1
EPDcoretop_E1510	31	1
EPDcoretop_E1510	1097	2
EPDcoretop_E1510	23	30
EPDcoretop_E1510	94	1
EPDcoretop_E1510	26	3
EPDcoretop_E1510	2122	10
EPDcoretop_E1510	2103	1
EPDcoretop_E1510	352	5
EPDcoretop_E1510	567	1
EPDcoretop_E1511	1	1
EPDcoretop_E1511	2	1
EPDcoretop_E1511	34	10
EPDcoretop_E1511	3	41
EPDcoretop_E1511	2089	1
EPDcoretop_E1511	303	5
EPDcoretop_E1511	5	6
EPDcoretop_E1511	56	1
EPDcoretop_E1511	6	4
EPDcoretop_E1511	217	1
EPDcoretop_E1511	8	1
EPDcoretop_E1511	364	1
EPDcoretop_E1511	10	22
EPDcoretop_E1511	11	106
EPDcoretop_E1511	12	10
EPDcoretop_E1511	53	2
EPDcoretop_E1511	44	2
EPDcoretop_E1511	36	1
EPDcoretop_E1511	13	2
EPDcoretop_E1511	497	2
EPDcoretop_E1511	229	2
EPDcoretop_E1511	16	2
EPDcoretop_E1511	1150	1
EPDcoretop_E1511	17	1
EPDcoretop_E1511	88	1
EPDcoretop_E1511	64	7
EPDcoretop_E1511	19	1
EPDcoretop_E1511	21	225
EPDcoretop_E1511	49	1
EPDcoretop_E1511	491	1
EPDcoretop_E1511	260	1
EPDcoretop_E1511	31	4
EPDcoretop_E1511	440	1
EPDcoretop_E1511	1097	2
EPDcoretop_E1511	23	19
EPDcoretop_E1511	32	1
EPDcoretop_E1511	94	1
EPDcoretop_E1511	33	1
EPDcoretop_E1511	25	1
EPDcoretop_E1511	26	3
EPDcoretop_E1511	824	1
EPDcoretop_E1511	2122	7
EPDcoretop_E1511	574	1
EPDcoretop_E1511	352	1
EPDcoretop_E1512	1	1
EPDcoretop_E1512	2	1
EPDcoretop_E1512	34	14
EPDcoretop_E1512	3	71
EPDcoretop_E1512	303	3
EPDcoretop_E1512	5	11
EPDcoretop_E1512	6	11
EPDcoretop_E1512	481	1
EPDcoretop_E1512	8	1
EPDcoretop_E1512	10	208
EPDcoretop_E1512	11	295
EPDcoretop_E1512	92	1
EPDcoretop_E1512	12	21
EPDcoretop_E1512	13	4
EPDcoretop_E1512	15	3
EPDcoretop_E1512	1150	3
EPDcoretop_E1512	63	1
EPDcoretop_E1512	64	4
EPDcoretop_E1512	21	81
EPDcoretop_E1512	49	1
EPDcoretop_E1512	561	1
EPDcoretop_E1512	260	1
EPDcoretop_E1512	31	3
EPDcoretop_E1512	23	533
EPDcoretop_E1512	33	1
EPDcoretop_E1512	24	1
EPDcoretop_E1512	2122	2
EPDcoretop_E1512	238	3
EPDcoretop_E1512	81	15
EPDcoretop_E1512	522	1
EPDcoretop_E1512	281	1
EPDcoretop_E1512	2128	1
EPDcoretop_E1512	2098	2
EPDcoretop_E1512	318	673
EPDcoretop_E1523	34	58
EPDcoretop_E1523	3	124
EPDcoretop_E1523	2089	6
EPDcoretop_E1523	303	7
EPDcoretop_E1523	5	14
EPDcoretop_E1523	6	8
EPDcoretop_E1523	82	3
EPDcoretop_E1523	35	1
EPDcoretop_E1523	10	33
EPDcoretop_E1523	11	85
EPDcoretop_E1523	12	9
EPDcoretop_E1523	44	3
EPDcoretop_E1523	16	4
EPDcoretop_E1523	17	1
EPDcoretop_E1523	19	5
EPDcoretop_E1523	21	18
EPDcoretop_E1523	49	3
EPDcoretop_E1523	31	2
EPDcoretop_E1523	205	2
EPDcoretop_E1523	23	33
EPDcoretop_E1523	26	3
EPDcoretop_E1523	2122	11
EPDcoretop_E1523	81	1
EPDcoretop_E1523	352	4
EPDcoretop_E1524	1	2
EPDcoretop_E1524	2	1
EPDcoretop_E1524	34	15
EPDcoretop_E1524	3	24
EPDcoretop_E1524	2089	1
EPDcoretop_E1524	303	1
EPDcoretop_E1524	5	1
EPDcoretop_E1524	6	5
EPDcoretop_E1524	82	1
EPDcoretop_E1524	35	1
EPDcoretop_E1524	10	20
EPDcoretop_E1524	11	100
EPDcoretop_E1524	12	11
EPDcoretop_E1524	53	1
EPDcoretop_E1524	44	5
EPDcoretop_E1524	36	1
EPDcoretop_E1524	13	1
EPDcoretop_E1524	229	2
EPDcoretop_E1524	1156	2
EPDcoretop_E1524	17	1
EPDcoretop_E1524	19	4
EPDcoretop_E1524	21	159
EPDcoretop_E1524	49	3
EPDcoretop_E1524	259	2
EPDcoretop_E1524	491	1
EPDcoretop_E1524	665	1
EPDcoretop_E1524	31	2
EPDcoretop_E1524	808	3
EPDcoretop_E1524	1219	2
EPDcoretop_E1524	23	53
EPDcoretop_E1524	33	3
EPDcoretop_E1524	26	2
EPDcoretop_E1524	919	10
EPDcoretop_E1524	81	2
EPDcoretop_E1524	352	8
EPDcoretop_E1524	289	1
EPDcoretop_E1524	1263	1
EPDcoretop_E1524	318	2
EPDcoretop_E1525	1	3
EPDcoretop_E1525	2	1
EPDcoretop_E1525	34	12
EPDcoretop_E1525	3	41
EPDcoretop_E1525	2089	10
EPDcoretop_E1525	303	3
EPDcoretop_E1525	349	3
EPDcoretop_E1525	5	2
EPDcoretop_E1525	6	5
EPDcoretop_E1525	82	5
EPDcoretop_E1525	8	1
EPDcoretop_E1525	10	16
EPDcoretop_E1525	11	80
EPDcoretop_E1525	12	9
EPDcoretop_E1525	44	1
EPDcoretop_E1525	54	1
EPDcoretop_E1525	36	1
EPDcoretop_E1525	13	1
EPDcoretop_E1525	15	6
EPDcoretop_E1525	16	3
EPDcoretop_E1525	1156	2
EPDcoretop_E1525	17	1
EPDcoretop_E1525	88	1
EPDcoretop_E1525	64	6
EPDcoretop_E1525	19	6
EPDcoretop_E1525	21	38
EPDcoretop_E1525	339	1
EPDcoretop_E1525	1000	1
EPDcoretop_E1525	262	1
EPDcoretop_E1525	31	6
EPDcoretop_E1525	808	1
EPDcoretop_E1525	23	66
EPDcoretop_E1525	32	1
EPDcoretop_E1525	33	1
EPDcoretop_E1525	2122	8
EPDcoretop_E1525	81	2
EPDcoretop_E1525	1006	1
EPDcoretop_E1525	352	2
EPDcoretop_E1528	1	3
EPDcoretop_E1528	34	8
EPDcoretop_E1528	3	23
EPDcoretop_E1528	2089	21
EPDcoretop_E1528	5	4
EPDcoretop_E1528	6	12
EPDcoretop_E1528	82	1
EPDcoretop_E1528	10	79
EPDcoretop_E1528	11	131
EPDcoretop_E1528	12	3
EPDcoretop_E1528	44	2
EPDcoretop_E1528	13	1
EPDcoretop_E1528	656	21
EPDcoretop_E1528	594	1
EPDcoretop_E1528	64	1
EPDcoretop_E1528	19	1
EPDcoretop_E1528	21	1
EPDcoretop_E1528	339	1
EPDcoretop_E1528	49	5
EPDcoretop_E1528	31	2
EPDcoretop_E1528	23	25
EPDcoretop_E1528	33	1
EPDcoretop_E1528	26	3
EPDcoretop_E1528	2122	4
EPDcoretop_E1528	352	1
EPDcoretop_E1534	1	1
EPDcoretop_E1534	34	24
EPDcoretop_E1534	3	2
EPDcoretop_E1534	5	1
EPDcoretop_E1534	56	1
EPDcoretop_E1534	6	12
EPDcoretop_E1534	10	70
EPDcoretop_E1534	11	373
EPDcoretop_E1534	16	1
EPDcoretop_E1534	2118	1
EPDcoretop_E1534	19	1
EPDcoretop_E1534	21	2
EPDcoretop_E1534	22	2
EPDcoretop_E1534	31	4
EPDcoretop_E1534	23	12
EPDcoretop_E1534	26	2
EPDcoretop_E1534	352	1
EPDcoretop_E1538	1	3
EPDcoretop_E1538	34	7
EPDcoretop_E1538	3	9
EPDcoretop_E1538	303	1
EPDcoretop_E1538	349	1
EPDcoretop_E1538	56	24
EPDcoretop_E1538	6	9
EPDcoretop_E1538	8	1
EPDcoretop_E1538	10	86
EPDcoretop_E1538	11	165
EPDcoretop_E1538	12	3
EPDcoretop_E1538	13	3
EPDcoretop_E1538	656	4
EPDcoretop_E1538	15	1
EPDcoretop_E1538	16	1
EPDcoretop_E1538	1156	1
EPDcoretop_E1538	64	5
EPDcoretop_E1538	19	1
EPDcoretop_E1538	491	23
EPDcoretop_E1538	260	1
EPDcoretop_E1538	262	1
EPDcoretop_E1538	31	6
EPDcoretop_E1538	205	1
EPDcoretop_E1538	23	37
EPDcoretop_E1538	33	1
EPDcoretop_E1538	26	11
EPDcoretop_E1538	2122	14
EPDcoretop_E1538	352	3
EPDcoretop_E1538	2106	120
EPDcoretop_E1543	1	3
EPDcoretop_E1543	34	10
EPDcoretop_E1543	3	25
EPDcoretop_E1543	303	5
EPDcoretop_E1543	5	5
EPDcoretop_E1543	6	21
EPDcoretop_E1543	82	2
EPDcoretop_E1543	10	67
EPDcoretop_E1543	11	155
EPDcoretop_E1543	12	5
EPDcoretop_E1543	13	2
EPDcoretop_E1543	656	1
EPDcoretop_E1543	229	3
EPDcoretop_E1543	1156	2
EPDcoretop_E1543	1150	1
EPDcoretop_E1543	64	1
EPDcoretop_E1543	19	3
EPDcoretop_E1543	21	35
EPDcoretop_E1543	31	9
EPDcoretop_E1543	205	3
EPDcoretop_E1543	23	42
EPDcoretop_E1543	25	1
EPDcoretop_E1543	26	7
EPDcoretop_E1543	2122	25
EPDcoretop_E1543	1006	1
EPDcoretop_E1545	34	1
EPDcoretop_E1545	3	60
EPDcoretop_E1545	2089	28
EPDcoretop_E1545	303	1
EPDcoretop_E1545	5	2
EPDcoretop_E1545	56	3
EPDcoretop_E1545	6	2
EPDcoretop_E1545	10	63
EPDcoretop_E1545	11	66
EPDcoretop_E1545	12	2
EPDcoretop_E1545	64	1
EPDcoretop_E1545	339	1
EPDcoretop_E1545	31	3
EPDcoretop_E1545	23	3
EPDcoretop_E1545	33	1
EPDcoretop_E1545	26	1
EPDcoretop_E1545	2122	4
EPDcoretop_E1547	992	16
EPDcoretop_E1547	3	323
EPDcoretop_E1547	4	1
EPDcoretop_E1547	190	1
EPDcoretop_E1547	873	4
EPDcoretop_E1547	6	2
EPDcoretop_E1547	10	27
EPDcoretop_E1547	2196	33
EPDcoretop_E1547	12	4
EPDcoretop_E1547	44	2
EPDcoretop_E1547	781	4
EPDcoretop_E1547	13	1
EPDcoretop_E1547	497	1
EPDcoretop_E1547	16	1
EPDcoretop_E1547	231	1
EPDcoretop_E1547	19	3
EPDcoretop_E1547	21	1
EPDcoretop_E1547	49	2
EPDcoretop_E1547	957	1
EPDcoretop_E1547	1218	1
EPDcoretop_E1547	265	3
EPDcoretop_E1547	237	21
EPDcoretop_E1547	777	1
EPDcoretop_E1547	2127	1
EPDcoretop_E1547	428	4
EPDcoretop_E1547	377	2
EPDcoretop_E1547	2198	4
EPDcoretop_E1547	2122	6
EPDcoretop_E1547	238	3
EPDcoretop_E1547	281	1
EPDcoretop_E1547	1414	12542
EPDcoretop_E1547	1529	389347
EPDcoretop_E1547	1129	1
EPDcoretop_E1547	2098	2
EPDcoretop_E1547	901	1
EPDcoretop_E1547	1348	1
EPDcoretop_E1547	2200	3
EPDcoretop_E1547	318	1
EPDcoretop_E1548	1	12
EPDcoretop_E1548	34	6
EPDcoretop_E1548	3	3
EPDcoretop_E1548	4	1
EPDcoretop_E1548	873	12
EPDcoretop_E1548	887	4
EPDcoretop_E1548	35	5
EPDcoretop_E1548	364	7
EPDcoretop_E1548	10	83
EPDcoretop_E1548	11	96
EPDcoretop_E1548	12	11
EPDcoretop_E1548	44	5
EPDcoretop_E1548	486	6
EPDcoretop_E1548	13	4
EPDcoretop_E1548	16	2
EPDcoretop_E1548	2090	2
EPDcoretop_E1548	472	16
EPDcoretop_E1548	17	6
EPDcoretop_E1548	18	1
EPDcoretop_E1548	19	3
EPDcoretop_E1548	21	231
EPDcoretop_E1548	617	1
EPDcoretop_E1548	520	1
EPDcoretop_E1548	491	1
EPDcoretop_E1548	265	2
EPDcoretop_E1548	23	60
EPDcoretop_E1548	424	1
EPDcoretop_E1548	2174	1
EPDcoretop_E1548	778	1
EPDcoretop_E1548	81	2
EPDcoretop_E1548	624	2
EPDcoretop_E1548	2128	5
EPDcoretop_E1548	1176	1
EPDcoretop_E1548	1514	7
EPDcoretop_E1548	1127	1
EPDcoretop_E1548	914	2
EPDcoretop_E1548	289	7
EPDcoretop_E1548	1062	20
EPDcoretop_E1548	1356	1
EPDcoretop_E1548	658	15
EPDcoretop_E1549	1	46
EPDcoretop_E1549	2	1
EPDcoretop_E1549	34	68
EPDcoretop_E1549	3	178
EPDcoretop_E1549	2089	14
EPDcoretop_E1549	4	8
EPDcoretop_E1549	5	19
EPDcoretop_E1549	6	30
EPDcoretop_E1549	481	1
EPDcoretop_E1549	10	460
EPDcoretop_E1549	11	148
EPDcoretop_E1549	12	28
EPDcoretop_E1549	53	9
EPDcoretop_E1549	13	1
EPDcoretop_E1549	2208	5
EPDcoretop_E1549	16	17
EPDcoretop_E1549	637	2
EPDcoretop_E1549	472	11
EPDcoretop_E1549	17	6
EPDcoretop_E1549	659	2
EPDcoretop_E1549	64	77
EPDcoretop_E1549	19	8
EPDcoretop_E1549	31	39
EPDcoretop_E1549	2121	4
EPDcoretop_E1549	23	128
EPDcoretop_E1549	444	1
EPDcoretop_E1549	33	1
EPDcoretop_E1549	25	2
EPDcoretop_E1549	26	39
EPDcoretop_E1549	43	3
EPDcoretop_E1549	281	89
EPDcoretop_E1549	658	10
EPDcoretop_E1550	1	10
EPDcoretop_E1550	34	48
EPDcoretop_E1550	3	543
EPDcoretop_E1550	2089	1
EPDcoretop_E1550	303	7
EPDcoretop_E1550	5	10
EPDcoretop_E1550	2217	2
EPDcoretop_E1550	6	17
EPDcoretop_E1550	10	134
EPDcoretop_E1550	11	293
EPDcoretop_E1550	12	51
EPDcoretop_E1550	53	5
EPDcoretop_E1550	44	3
EPDcoretop_E1550	36	1
EPDcoretop_E1550	13	1
EPDcoretop_E1550	2208	4
EPDcoretop_E1550	16	11
EPDcoretop_E1550	472	4
EPDcoretop_E1550	17	16
EPDcoretop_E1550	64	24
EPDcoretop_E1550	19	5
EPDcoretop_E1550	31	3
EPDcoretop_E1550	2121	1
EPDcoretop_E1550	23	175
EPDcoretop_E1550	26	6
EPDcoretop_E1550	281	22
EPDcoretop_E1550	907	1
EPDcoretop_E1550	1126	9
EPDcoretop_E1550	658	45
EPDcoretop_E1551	1	4
EPDcoretop_E1551	3	27
EPDcoretop_E1551	303	2
EPDcoretop_E1551	5	3
EPDcoretop_E1551	56	3
EPDcoretop_E1551	6	16
EPDcoretop_E1551	10	111
EPDcoretop_E1551	11	188
EPDcoretop_E1551	12	5
EPDcoretop_E1551	44	1
EPDcoretop_E1551	656	13
EPDcoretop_E1551	21	1
EPDcoretop_E1551	49	1
EPDcoretop_E1551	75	1
EPDcoretop_E1551	31	4
EPDcoretop_E1551	205	3
EPDcoretop_E1551	23	16
EPDcoretop_E1551	26	2
EPDcoretop_E1551	69	1
EPDcoretop_E1552	1122	47
EPDcoretop_E1552	34	26
EPDcoretop_E1552	3	105
EPDcoretop_E1552	426	3
EPDcoretop_E1552	4	4
EPDcoretop_E1552	873	10
EPDcoretop_E1552	1252	3
EPDcoretop_E1552	6	30
EPDcoretop_E1552	490	1
EPDcoretop_E1552	8	1
EPDcoretop_E1552	1119	237
EPDcoretop_E1552	536	151
EPDcoretop_E1552	12	8
EPDcoretop_E1552	13	1
EPDcoretop_E1552	693	10
EPDcoretop_E1552	1123	3
EPDcoretop_E1552	229	2
EPDcoretop_E1552	16	3
EPDcoretop_E1552	848	4
EPDcoretop_E1552	231	3
EPDcoretop_E1552	2125	12
EPDcoretop_E1552	19	4
EPDcoretop_E1552	21	5
EPDcoretop_E1552	1037	1
EPDcoretop_E1552	1218	1
EPDcoretop_E1552	31	9
EPDcoretop_E1552	237	39
EPDcoretop_E1552	777	1
EPDcoretop_E1552	25	1
EPDcoretop_E1552	377	31
EPDcoretop_E1552	919	4
EPDcoretop_E1552	81	1
EPDcoretop_E1552	281	5
EPDcoretop_E1552	2098	2
EPDcoretop_E1552	318	5
EPDcoretop_E1560	415	33
EPDcoretop_E1560	412	19
EPDcoretop_E1560	254	4
EPDcoretop_E1560	109	3
EPDcoretop_E1560	1168	1
EPDcoretop_E1560	62	11
EPDcoretop_E1560	295	1
EPDcoretop_E1560	64	36
EPDcoretop_E1560	21	77
EPDcoretop_E1560	265	2
EPDcoretop_E1560	23	13
EPDcoretop_E1560	558	4
EPDcoretop_E1560	1008	3
EPDcoretop_E1560	2105	1
EPDcoretop_E1560	2106	60
EPDcoretop_E1560	1348	51
EPDcoretop_E1561	34	10
EPDcoretop_E1561	3	24
EPDcoretop_E1561	426	16
EPDcoretop_E1561	349	18
EPDcoretop_E1561	5	13
EPDcoretop_E1561	405	4
EPDcoretop_E1561	6	3
EPDcoretop_E1561	82	1
EPDcoretop_E1561	58	1
EPDcoretop_E1561	415	56
EPDcoretop_E1561	412	6
EPDcoretop_E1561	137	2
EPDcoretop_E1561	413	34
EPDcoretop_E1561	109	1
EPDcoretop_E1561	1168	1
EPDcoretop_E1561	62	7
EPDcoretop_E1561	17	3
EPDcoretop_E1561	64	3
EPDcoretop_E1561	257	2
EPDcoretop_E1561	21	98
EPDcoretop_E1561	339	11
EPDcoretop_E1561	2144	1
EPDcoretop_E1561	123	1
EPDcoretop_E1561	467	3
EPDcoretop_E1561	265	11
EPDcoretop_E1561	1174	7
EPDcoretop_E1561	23	182
EPDcoretop_E1561	558	3
EPDcoretop_E1561	1008	6
EPDcoretop_E1561	2104	10
EPDcoretop_E1561	2192	66
EPDcoretop_E1561	2100	10679
EPDcoretop_E1561	1188	1
EPDcoretop_E1561	1014	22
EPDcoretop_E1561	892	51
EPDcoretop_E1561	1164	1
EPDcoretop_E1562	34	65
EPDcoretop_E1562	3	52
EPDcoretop_E1562	426	2
EPDcoretop_E1562	2223	103
EPDcoretop_E1562	405	8
EPDcoretop_E1562	201	5
EPDcoretop_E1562	415	2
EPDcoretop_E1562	412	69
EPDcoretop_E1562	2221	62
EPDcoretop_E1562	229	2
EPDcoretop_E1562	109	2
EPDcoretop_E1562	257	1
EPDcoretop_E1562	21	3
EPDcoretop_E1562	237	56
EPDcoretop_E1562	558	2
EPDcoretop_E1562	1846	1
EPDcoretop_E1562	1067	139
EPDcoretop_E1562	316	57
EPDcoretop_E1562	766	2
EPDcoretop_E1562	1371	11
EPDcoretop_E1562	892	61
EPDcoretop_E1562	1063	169
EPDcoretop_E1562	1046	4
EPDcoretop_E1565	34	11
EPDcoretop_E1565	3	1
EPDcoretop_E1565	426	1
EPDcoretop_E1565	349	1
EPDcoretop_E1565	85	3
EPDcoretop_E1565	2185	2
EPDcoretop_E1565	82	3
EPDcoretop_E1565	353	2
EPDcoretop_E1565	8	1
EPDcoretop_E1565	35	4
EPDcoretop_E1565	536	19
EPDcoretop_E1565	254	3
EPDcoretop_E1565	2221	49
EPDcoretop_E1565	53	7
EPDcoretop_E1565	417	2
EPDcoretop_E1565	15	4
EPDcoretop_E1565	674	5
EPDcoretop_E1565	1168	1
EPDcoretop_E1565	62	1
EPDcoretop_E1565	295	2
EPDcoretop_E1565	231	9
EPDcoretop_E1565	64	1
EPDcoretop_E1565	19	11
EPDcoretop_E1565	21	72
EPDcoretop_E1565	332	1
EPDcoretop_E1565	339	11
EPDcoretop_E1565	259	13
EPDcoretop_E1565	31	9
EPDcoretop_E1565	23	370
EPDcoretop_E1565	33	5
EPDcoretop_E1565	371	15
EPDcoretop_E1565	45	2
EPDcoretop_E1565	558	8
EPDcoretop_E1565	1008	16
EPDcoretop_E1565	1414	10679
EPDcoretop_E1565	1348	21
EPDcoretop_E1565	2200	1
EPDcoretop_E1565	2184	8
EPDcoretop_E1565	2207	17
EPDcoretop_E1568	34	17
EPDcoretop_E1568	3	2
EPDcoretop_E1568	827	1
EPDcoretop_E1568	1051	21
EPDcoretop_E1568	366	1
EPDcoretop_E1568	58	57
EPDcoretop_E1568	415	10
EPDcoretop_E1568	412	116
EPDcoretop_E1568	253	13
EPDcoretop_E1568	2221	93
EPDcoretop_E1568	109	21
EPDcoretop_E1568	1168	2
EPDcoretop_E1568	62	6
EPDcoretop_E1568	63	5
EPDcoretop_E1568	257	4
EPDcoretop_E1568	21	13
EPDcoretop_E1568	549	2
EPDcoretop_E1568	265	1
EPDcoretop_E1568	428	2
EPDcoretop_E1568	2104	5
EPDcoretop_E1568	2243	5
EPDcoretop_E1568	2200	1
EPDcoretop_E1568	2207	51
EPDcoretop_E1568	2244	1
EPDcoretop_E1568	2236	3
EPDcoretop_E1568	2238	35
EPDcoretop_E1568	1164	5
EPDcoretop_E1578	1122	94
EPDcoretop_E1578	2	1
EPDcoretop_E1578	992	92
EPDcoretop_E1578	3	190
EPDcoretop_E1578	426	18
EPDcoretop_E1578	4	17
EPDcoretop_E1578	190	4
EPDcoretop_E1578	873	120
EPDcoretop_E1578	887	104
EPDcoretop_E1578	365	5
EPDcoretop_E1578	72	3
EPDcoretop_E1578	875	14
EPDcoretop_E1578	1119	52
EPDcoretop_E1578	412	140
EPDcoretop_E1578	92	1
EPDcoretop_E1578	137	1
EPDcoretop_E1578	413	187
EPDcoretop_E1578	44	10
EPDcoretop_E1578	36	3
EPDcoretop_E1578	13	4
EPDcoretop_E1578	693	5
EPDcoretop_E1578	921	1
EPDcoretop_E1578	2173	1
EPDcoretop_E1578	16	4
EPDcoretop_E1578	2169	1
EPDcoretop_E1578	1150	3
EPDcoretop_E1578	17	4
EPDcoretop_E1578	685	1
EPDcoretop_E1578	37	1
EPDcoretop_E1578	2125	2
EPDcoretop_E1578	2126	16
EPDcoretop_E1578	49	2
EPDcoretop_E1578	369	1
EPDcoretop_E1578	561	12
EPDcoretop_E1578	74	1
EPDcoretop_E1578	954	1
EPDcoretop_E1578	491	7
EPDcoretop_E1578	260	1
EPDcoretop_E1578	31	18
EPDcoretop_E1578	205	1
EPDcoretop_E1578	1219	2
EPDcoretop_E1578	2255	104
EPDcoretop_E1578	32	1
EPDcoretop_E1578	424	1
EPDcoretop_E1578	777	2
EPDcoretop_E1578	25	1
EPDcoretop_E1578	2176	12
EPDcoretop_E1578	919	15
EPDcoretop_E1578	562	3
EPDcoretop_E1578	43	1
EPDcoretop_E1578	2178	2
EPDcoretop_E1578	389	2
EPDcoretop_E1578	950	132
EPDcoretop_E1578	2104	11
EPDcoretop_E1578	281	1
EPDcoretop_E1578	2105	55749
EPDcoretop_E1578	2106	172
EPDcoretop_E1578	2107	145
EPDcoretop_E1578	892	9
EPDcoretop_E1578	856	1
EPDcoretop_E1578	318	52
EPDcoretop_E1579	1122	54
EPDcoretop_E1579	2	1
EPDcoretop_E1579	2167	75
EPDcoretop_E1579	3	117
EPDcoretop_E1579	426	8
EPDcoretop_E1579	4	25
EPDcoretop_E1579	190	7
EPDcoretop_E1579	873	58
EPDcoretop_E1579	2102	1
EPDcoretop_E1579	887	59
EPDcoretop_E1579	365	20
EPDcoretop_E1579	525	1
EPDcoretop_E1579	72	3
EPDcoretop_E1579	875	1
EPDcoretop_E1579	58	1
EPDcoretop_E1579	1119	223
EPDcoretop_E1579	2168	359
EPDcoretop_E1579	92	5
EPDcoretop_E1579	413	62
EPDcoretop_E1579	44	12
EPDcoretop_E1579	54	3
EPDcoretop_E1579	961	4
EPDcoretop_E1579	36	7
EPDcoretop_E1579	13	4
EPDcoretop_E1579	16	5
EPDcoretop_E1579	1150	1
EPDcoretop_E1579	848	3
EPDcoretop_E1579	17	3
EPDcoretop_E1579	1194	5
EPDcoretop_E1579	996	1
EPDcoretop_E1579	2125	1
EPDcoretop_E1579	19	2
EPDcoretop_E1579	21	10
EPDcoretop_E1579	1190	1
EPDcoretop_E1579	49	2
EPDcoretop_E1579	369	4
EPDcoretop_E1579	561	2
EPDcoretop_E1579	520	1
EPDcoretop_E1579	260	8
EPDcoretop_E1579	31	9
EPDcoretop_E1579	23	133
EPDcoretop_E1579	198	1
EPDcoretop_E1579	2174	3
EPDcoretop_E1579	777	6
EPDcoretop_E1579	25	1
EPDcoretop_E1579	2175	1
EPDcoretop_E1579	2176	15
EPDcoretop_E1579	919	11
EPDcoretop_E1579	2178	3
EPDcoretop_E1579	81	37
EPDcoretop_E1579	434	1
EPDcoretop_E1579	686	1
EPDcoretop_E1579	950	75
EPDcoretop_E1579	2104	16
EPDcoretop_E1579	281	1
EPDcoretop_E1579	2105	55752
EPDcoretop_E1579	2106	179
EPDcoretop_E1579	2107	42
EPDcoretop_E1579	856	1
EPDcoretop_E1580	1	52
EPDcoretop_E1580	34	20
EPDcoretop_E1580	3	17
EPDcoretop_E1580	303	9
EPDcoretop_E1580	5	3
EPDcoretop_E1580	6	30
EPDcoretop_E1580	10	49
EPDcoretop_E1580	11	49
EPDcoretop_E1580	12	9
EPDcoretop_E1580	44	1
EPDcoretop_E1580	16	4
EPDcoretop_E1580	2117	2
EPDcoretop_E1580	19	2
EPDcoretop_E1580	21	4
EPDcoretop_E1580	1248	1
EPDcoretop_E1580	491	1
EPDcoretop_E1580	23	13
EPDcoretop_E1580	2122	1
EPDcoretop_E1580	2066	80
EPDcoretop_E1580	1253	1628
EPDcoretop_E1580	1797	4
EPDcoretop_E1580	2083	20
EPDcoretop_E1580	2237	57
EPDcoretop_E1581	1	17
EPDcoretop_E1581	2	1
EPDcoretop_E1581	34	49
EPDcoretop_E1581	3	50
EPDcoretop_E1581	4	8
EPDcoretop_E1581	873	15
EPDcoretop_E1581	887	20
EPDcoretop_E1581	8	1
EPDcoretop_E1581	35	3
EPDcoretop_E1581	364	1
EPDcoretop_E1581	10	241
EPDcoretop_E1581	11	75
EPDcoretop_E1581	137	6
EPDcoretop_E1581	12	16
EPDcoretop_E1581	44	7
EPDcoretop_E1581	54	1
EPDcoretop_E1581	486	2
EPDcoretop_E1581	36	3
EPDcoretop_E1581	13	1
EPDcoretop_E1581	2208	4
EPDcoretop_E1581	16	10
EPDcoretop_E1581	2090	23
EPDcoretop_E1581	472	10
EPDcoretop_E1581	17	2
EPDcoretop_E1581	19	11
EPDcoretop_E1581	509	39
EPDcoretop_E1581	21	154
EPDcoretop_E1581	22	5
EPDcoretop_E1581	49	31
EPDcoretop_E1581	50	2
EPDcoretop_E1581	1248	3
EPDcoretop_E1581	954	2
EPDcoretop_E1581	520	1
EPDcoretop_E1581	30	68
EPDcoretop_E1581	636	1
EPDcoretop_E1581	665	1
EPDcoretop_E1581	265	4
EPDcoretop_E1581	440	2
EPDcoretop_E1581	23	111
EPDcoretop_E1581	32	1
EPDcoretop_E1581	424	49
EPDcoretop_E1581	2174	2
EPDcoretop_E1581	24	10
EPDcoretop_E1581	25	84
EPDcoretop_E1581	428	9
EPDcoretop_E1581	2198	1
EPDcoretop_E1581	839	6
EPDcoretop_E1581	1689	1
EPDcoretop_E1581	897	1
EPDcoretop_E1581	2212	4
EPDcoretop_E1581	81	88
EPDcoretop_E1581	1006	4
EPDcoretop_E1581	2128	7
EPDcoretop_E1581	1514	6
EPDcoretop_E1581	1191	58
EPDcoretop_E1581	1515	61
EPDcoretop_E1581	1126	3
EPDcoretop_E1581	1127	2
EPDcoretop_E1581	289	62
EPDcoretop_E1581	2214	57
EPDcoretop_E1581	1062	16
EPDcoretop_E1581	687	1
EPDcoretop_E1581	1356	3
EPDcoretop_E1581	658	105
EPDcoretop_E1581	892	1
EPDcoretop_E1581	318	2
EPDcoretop_E1581	2215	2
EPDcoretop_E1583	34	2
EPDcoretop_E1583	3	7
EPDcoretop_E1583	2089	3
